addr_1 addr_2 addr_3 addr_4 lon lat
陕西省 宝鸡市 眉县 槐芽镇 107.8734631 34.2091166
陕西省 宝鸡市 眉县 汤峪镇 107.8742566 34.149904
陕西省 宝鸡市 眉县 常兴镇 107.8337286 34.2678213
陕西省 宝鸡市 眉县 金渠镇 107.7830885 34.2103827
陕西省 宝鸡市 眉县 营头镇 107.7528445 34.1608557
陕西省 宝鸡市 眉县 齐镇 107.710619 34.2125166
陕西省 宝鸡市 陇县 城关镇 106.8529039 34.8938763
陕西省 宝鸡市 陇县 东风镇 106.9609916 34.8061748
陕西省 宝鸡市 陇县 八渡镇 106.8717551 34.7535969
陕西省 宝鸡市 陇县 东南镇 106.8635631 34.8660476
陕西省 宝鸡市 陇县 温水镇 106.8176748 34.9447537
陕西省 宝鸡市 陇县 天成镇 106.7263627 34.8692254
陕西省 宝鸡市 陇县 曹家湾镇 106.7432499 34.9051144
陕西省 宝鸡市 陇县 固关镇 106.6209717 34.9572453
陕西省 宝鸡市 陇县 河北镇 106.9516253 34.9927469
陕西省 宝鸡市 陇县 新集川镇 106.6624795 35.0701101
陕西省 宝鸡市 千阳县 城关镇 107.140527 34.640065
陕西省 宝鸡市 千阳县 崔家头镇 107.2325151 34.636714
陕西省 宝鸡市 千阳县 南寨镇 107.1685749 34.6535976
陕西省 宝鸡市 千阳县 张家塬镇 107.117027 34.698901
陕西省 宝鸡市 千阳县 水沟镇 107.013941 34.74963
陕西省 宝鸡市 千阳县 草碧镇 107.02883 34.7565987
陕西省 宝鸡市 千阳县 高崖镇 107.32016 34.89511
陕西省 宝鸡市 麟游县 九成宫镇 107.7887208 34.6795779
陕西省 宝鸡市 麟游县 崔木镇 107.8609736 34.8122136
陕西省 宝鸡市 麟游县 招贤镇 107.623349 34.749827
陕西省 宝鸡市 麟游县 两亭镇 107.4878344 34.7874124
陕西省 宝鸡市 麟游县 常丰镇 107.97308 34.73377
陕西省 宝鸡市 麟游县 丈八镇 107.647902 34.896542
陕西省 宝鸡市 麟游县 酒房镇 107.397688 34.811466
陕西省 宝鸡市 凤县 双石铺镇 106.523915 33.9140602
陕西省 宝鸡市 凤县 凤州镇 106.6462564 33.9697327
陕西省 宝鸡市 凤县 黄牛铺镇 106.8282771 34.1981299
陕西省 宝鸡市 凤县 红花铺镇 106.7515809 34.136007
陕西省 宝鸡市 凤县 河口镇 106.8093879 33.9584067
陕西省 宝鸡市 凤县 唐藏镇 106.5817847 34.0872925
陕西省 宝鸡市 凤县 平木镇 107.030565 33.9796089
陕西省 宝鸡市 凤县 坪坎镇 106.9959469 33.8604414
陕西省 宝鸡市 凤县 留凤关镇 106.6236611 33.8163199
陕西省 宝鸡市 太白县 咀头镇 107.3182771 34.0580579
陕西省 宝鸡市 太白县 桃川镇 107.5490113 34.0559935
陕西省 宝鸡市 太白县 鹦鸽镇 107.6483235 34.095747
