addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
北京市,市辖区,朝阳区,六里屯街道,116.4734307,39.9284345,148,119,128,365,419,858,123,10,12,9,56,14,2,76,923,23,3959,8,20,14,40,5,26,36,83,19,0,1,3,9,0,0,3,91,3,757,7,9,8986961569,18259899,市辖区朝阳区,市辖区朝阳区六里屯街道,20.0,30.0,23.0,20.0,93.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,八里庄街道,116.473131,39.9138657,157,129,91,375,435,866,80,8,9,8,59,11,2,84,712,16,4274,8,18,31,35,10,73,29,147,9,0,2,0,7,1,0,7,35,1,719,7,10,8986961570,18259898,市辖区朝阳区,市辖区朝阳区八里庄街道,20.0,30.0,23.0,20.0,93.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,双井街道,116.4604415,39.8954945,166,124,115,399,476,873,49,6,6,14,60,5,5,86,412,21,4290,8,17,17,11,4,45,71,85,7,2,0,1,2,0,0,10,58,1,512,6,7,8986961571,18259901,市辖区朝阳区,市辖区朝阳区双井街道,20.0,30.0,23.0,20.0,93.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,劲松街道,116.4586017,39.8848649,146,117,144,379,441,765,46,10,8,13,54,3,6,64,334,24,3688,8,15,13,6,13,30,57,107,4,1,0,6,12,0,2,11,68,1,666,5,6,8986961572,18259902,市辖区朝阳区,市辖区朝阳区劲松街道,20.0,30.0,25.0,20.0,95.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,潘家园街道,116.4619292,39.8703288,112,92,146,257,316,637,39,10,2,15,51,3,6,43,222,17,2737,9,11,20,24,11,44,56,110,8,2,0,2,6,1,0,2,22,1,542,7,7,8986961573,18259903,市辖区朝阳区,市辖区朝阳区潘家园街道,20.0,30.0,28.0,20.0,98.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,垡头街道,116.5038594,39.866872,41,69,96,127,389,300,45,3,0,3,24,0,0,0,41,19,1316,9,13,0,16,25,37,67,52,13,0,0,1,4,0,0,0,3,3,357,7,9,8986961574,18259900,市辖区朝阳区,市辖区朝阳区垡头街道,20.0,30.0,13.0,20.0,83.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,首都机场街道,116.5856596,40.0469407,0,39,32,123,160,189,17,7,0,1,6,1,0,4,38,5,1262,8,15,0,16,0,38,35,56,1,1,0,1,2,0,0,0,3,2,322,4,7,8986961579,14918350,市辖区朝阳区,市辖区朝阳区首都机场街道,20.0,30.0,13.0,20.0,83.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,南磨房地区,116.50572,39.855849,34,37,99,130,287,251,29,2,0,3,19,0,0,0,17,23,940,9,13,0,4,8,16,52,19,10,1,0,0,5,0,0,0,2,2,206,5,5,-1,-1,市辖区朝阳区,市辖区朝阳区南磨房地区,5.0,30.0,7.0,20.0,62.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,高碑店地区,116.532109,39.902884,27,45,51,120,590,234,44,8,3,4,16,2,1,7,138,14,1789,8,15,0,0,5,14,103,21,0,0,0,0,0,0,0,0,1,0,142,6,7,-1,-1,市辖区朝阳区,市辖区朝阳区高碑店地区,5.0,30.0,6.0,20.0,61.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,将台地区,116.4827033,39.9675119,52,86,140,210,518,511,119,14,3,9,23,6,3,27,363,36,1963,9,16,4,12,17,14,87,99,11,2,0,4,6,0,0,8,60,4,225,9,11,5196302102,-1,市辖区朝阳区,市辖区朝阳区将台地区,12.0,30.0,23.0,20.0,85.0,85.23255813953489,77.71924198250728,77.71924198250728
